mint,name,symbol,checkpoint_minutes,monitoring_age_minutes,market_age_minutes,age_basis,window,window_minutes,mcap,liquidity,holders,total_trades,trades_per_hour,num_traders,trades_per_trader,trades_per_trader_per_hour,total_volume,volume_per_hour,avg_trade_size,volume_symmetry,trade_count_symmetry,trade_size_symmetry,turnover_liquidity,turnover_liquidity_per_hour,turnover_mcap,turnover_mcap_per_hour,price_change,holder_change,liquidity_change,num_net_buyers,net_buyer_share,price_impact_per_turnover,churn_per_response,cohort_market_age_band,cohort_mcap_band,cohort_liquidity_band,p_trades_per_hour,p_turnover_liquidity_per_hour,p_trades_per_trader_per_hour,p_volume_symmetry,p_trade_count_symmetry,p_trade_size_symmetry,p_price_impact_per_turnover,p_churn_per_response,matrix_review_trigger,matrix_extreme_axes,archetype_tags,bot_label,retire_label
Hv814fa7MB1B2ZBrvjyz9iHimBJ1YAx1Gir8FMQppump,Horace,HORACE,60,60,1709.8148399,market_age:firstPool.createdAt,stats24h,1440,82055.7766797113,12987.019480258316,2158.0,21676.0,903.1666666666666,3587.0,6.042932812935601,0.25178886720565,1441300.7285746709,60054.19702394462,66.49292898019334,0.998448052096623,0.9870824875438273,0.971474401163911,110.98010061243113,4.624170858851297,17.564890454946358,0.731870435622765,-64.7901556040451,-17.06379707916987,-61.78581361103536,1038.0,0.28937831056593255,0.00940569044706694,0.07364993129655875,age:>=24h,mcap:30-100k,liq:5-20k,0.6709401709401709,0.9612068965517241,0.31196581196581197,0.9525862068965517,0.7543103448275862,0.9267241379310345,0.23043478260869565,0.8663793103448276,False,,,,
HvsFFoaZaAsgCLK43ouqsYKx8EXxMBUiiedxn6C4pump,Samoyedcoin,SAMO,60,60,60.033029899999995,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
HvsFFoaZaAsgCLK43ouqsYKx8EXxMBUiiedxn6C4pump,Samoyedcoin,SAMO,60,60,60.033029899999995,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
HVw2HX85w8wwLZatFr17VUSDr9BzbVnxqWNHrJkKpump,THIS IS DONE RIGHT HELLO?,TOKENSHIT,60,60,60.16490571666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
HVw2HX85w8wwLZatFr17VUSDr9BzbVnxqWNHrJkKpump,THIS IS DONE RIGHT HELLO?,TOKENSHIT,60,60,60.16490571666667,market_age:firstPool.createdAt,stats1h,60,,,1.0,2.0,2.0,1.0,2.0,2.0,0.15073703624087292,0.15073703624087292,0.07536851812043646,0.9999994937495793,1.0,0.9999989874996711,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.4791666666666667,,0.6054852320675106,0.6878306878306878,0.6229946524064172,0.6229946524064172,,,False,,,,
HwwQrRvn6DLdjFzqypYEFLLRZqFSXqjWB8eGE6eApump,The Quant Parrot,Kuroyoinko,60,60,60.16737198333333,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
HwwQrRvn6DLdjFzqypYEFLLRZqFSXqjWB8eGE6eApump,The Quant Parrot,Kuroyoinko,60,60,60.16737198333333,market_age:firstPool.createdAt,stats1h,60,,,1.0,2.0,2.0,1.0,2.0,2.0,5.9783719853510486e-05,5.9783719853510486e-05,2.9891859926755243e-05,0.9987228607918263,1.0,0.9974489795918366,,,,,,-50.0,,,,,,age:60-120m,mcap:null,liq:null,0.4791666666666667,,0.6054852320675106,0.25132275132275134,0.6229946524064172,0.2540106951871658,,,False,,,,
HxQhDGYqyjorgogMJx7YbBHADEDxuHhLnMMmr6VYpyn,MANLET,MANLET,60,60,7069.431506566666,market_age:firstPool.createdAt,stats5m,5,5883291.632885507,552377.8746161177,3500.0,4355.0,52260.0,968.0,4.49896694214876,53.98760330578513,1187218.0828705519,14246616.994446624,272.6103519794608,0.9873708694124756,0.9846153846153847,0.9945031089907426,2.1492860909673923,25.791433091608706,0.2017948721485138,2.4215384657821657,18.65059367091598,10.34047919293821,82.31682042023711,439.0,0.4535123966942149,0.0795672577733632,1.312501470618749,age:>=24h,mcap:>=1m,liq:>=100k,0.9626865671641791,0.9925373134328358,0.753968253968254,0.8728813559322034,0.8898305084745762,0.9915254237288136,0.14615384615384616,0.9776119402985075,True,ACTIVITY|MECHANICAL|PARTICIPATION,,,
HxQhDGYqyjorgogMJx7YbBHADEDxuHhLnMMmr6VYpyn,MANLET,MANLET,60,60,7069.431506566666,market_age:firstPool.createdAt,stats1h,60,5883291.632885507,552377.8746161177,3500.0,17785.0,17785.0,2224.0,7.996852517985611,7.996852517985611,4235978.95926418,4235978.95926418,238.17705702919199,0.9910857848615564,0.9817261737419174,0.9470715597072218,7.668625326834514,7.668625326834514,0.7200015269660549,0.7200015269660549,956.0076153994968,102.78099652375434,1017.630694164019,1125.0,0.5058453237410072,0.30736675601513985,0.008013128843946863,age:>=24h,mcap:>=1m,liq:>=100k,0.9492753623188406,0.9927536231884058,0.6838235294117647,0.9477611940298507,0.8880597014925373,0.8134328358208955,0.6838235294117647,0.2826086956521739,True,ACTIVITY|MECHANICAL|PARTICIPATION,,,
HxQhDGYqyjorgogMJx7YbBHADEDxuHhLnMMmr6VYpyn,MANLET,MANLET,60,60,7069.431506566666,market_age:firstPool.createdAt,stats6h,360,5883291.632885507,552377.8746161177,3500.0,19806.0,3301.0,2438.0,8.123872026251025,1.3539786710418376,4492188.588560266,748698.0980933777,226.80948139756975,0.9857407614517065,0.982025648793295,0.9375614423786477,8.13245568838573,1.3554092813976217,0.7635502145517536,0.12725836909195895,2063.3644496937286,113.15468940316687,2935.610047449726,1233.0,0.5057424118129614,0.37802231407845877,0.0006565746090031301,age:>=24h,mcap:>=1m,liq:>=100k,0.8263888888888888,0.9930555555555556,0.5763888888888888,0.7535211267605634,0.7535211267605634,0.7535211267605634,0.8402777777777778,0.13194444444444445,True,ACTIVITY|MECHANICAL|PARTICIPATION,,,
HxQhDGYqyjorgogMJx7YbBHADEDxuHhLnMMmr6VYpyn,MANLET,MANLET,60,60,7069.431506566666,market_age:firstPool.createdAt,stats24h,1440,5883291.632885507,552377.8746161177,3500.0,23416.0,975.6666666666666,2730.0,8.577289377289377,0.35738705738705734,4882220.2804786125,203425.84501994218,208.4993286846008,0.9828903464217198,0.9965835326272634,0.9597757570645753,8.83855147868038,0.36827297827834915,0.8298450230120734,0.03457687595883639,3888.45634269736,111.99273167777105,8610.216694411496,1363.0,0.49926739926739927,0.41703545840055406,9.46849497282054e-05,age:>=24h,mcap:>=1m,liq:>=100k,0.6180555555555556,0.9236111111111112,0.3958333333333333,0.7569444444444444,0.8958333333333334,0.8541666666666666,0.9097222222222222,0.0625,True,ACTIVITY|MECHANICAL|PARTICIPATION,,,
HZFxXx2J2aFY8w64x8wFJGeAM3Quc3VZ68MHjSTqpump,יחד נוכל לנצח,Together,60,60,62.6648399,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
HZFxXx2J2aFY8w64x8wFJGeAM3Quc3VZ68MHjSTqpump,יחד נוכל לנצח,Together,60,60,62.6648399,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
HZszhQhyKw9RcqmZJmSLzpNXmTNXzHtRHwmEZKKSpump,this is genny,Migara,60,60,60.128793800000004,market_age:firstPool.createdAt,stats5m,5,,,1.0,2.0,24.0,1.0,2.0,24.0,0.0015027852799863687,0.018033423359836424,0.0007513926399931843,0.9998987341772152,1.0,0.9997974888618874,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.5347826086956522,,0.6192660550458715,0.22777777777777777,0.5738636363636364,0.17613636363636365,,,False,,,,
HZszhQhyKw9RcqmZJmSLzpNXmTNXzHtRHwmEZKKSpump,this is genny,Migara,60,60,60.128793800000004,market_age:firstPool.createdAt,stats1h,60,,,1.0,2.0,2.0,1.0,2.0,2.0,0.0015027852799863687,0.001502785279986369,0.0007513926399931843,0.9998987341772152,1.0,0.9997974888618874,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.4791666666666667,,0.6054852320675106,0.35714285714285715,0.6229946524064172,0.3155080213903743,,,False,,,,
i8HJmyfbn1gBz7bEsPRydJUqukQfcWo6VWZJV9Spump,fomo calls memes assets??,Asset,60,60,60.08587826666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
i8HJmyfbn1gBz7bEsPRydJUqukQfcWo6VWZJV9Spump,fomo calls memes assets??,Asset,60,60,60.08587826666667,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,60,60,1158539.1012898998,market_age:firstPool.createdAt,stats5m,5,761533281.399318,761533281.399318,186908.0,45.0,540.0,18.0,2.5,30.0,5391.369676223256,64696.43611467907,119.80821502718346,0.9755268024350277,0.9333333333333333,0.9189025310548081,7.0796244995578e-06,8.49554939946936e-05,7.0796244995578e-06,8.49554939946936e-05,0.03895061251439624,,0.03895061351469241,4.0,0.2222222222222222,55.00719527565003,8.177048353452804e-05,age:>=24h,mcap:>=1m,liq:>=100k,0.41044776119402987,0.05223880597014925,0.3888888888888889,0.8050847457627118,0.635593220338983,0.8050847457627118,0.9153846153846154,0.05223880597014925,False,,,,
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,60,60,1158539.1012898998,market_age:firstPool.createdAt,stats1h,60,761533281.399318,761533281.399318,186908.0,1537.0,1537.0,175.0,8.782857142857143,8.782857142857143,90193.84596104507,90193.84596104507,58.68174753483739,0.6460848398590916,0.9759271307742355,0.5007391737565854,0.00011843716901684691,0.00011843716901684691,0.00011843716901684691,0.00011843716901684691,0.4228838316558113,-0.0021400445129258687,0.4232887050213927,18.0,0.10285714285714286,35.63004708202112,8.323741290883984e-05,age:>=24h,mcap:>=1m,liq:>=100k,0.7463768115942029,0.07971014492753623,0.7720588235294118,0.1417910447761194,0.8432835820895522,0.1865671641791045,0.9338235294117647,0.07971014492753623,False,,,,
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,60,60,1158539.1012898998,market_age:firstPool.createdAt,stats6h,360,761533281.399318,761533281.399318,186908.0,13028.0,2171.3333333333335,750.0,17.370666666666665,2.8951111111111105,1208533.6018282985,201422.26697138307,92.76432313695875,0.8076126719065456,0.9877187595947191,0.6608728133071852,0.0015869741104520307,0.0002644956850753384,0.0015869741104520307,0.0002644956850753384,-0.4514230128970893,-0.0037450177888344966,-0.44869771282365045,134.0,0.17866666666666667,2.8509917107456633,0.0001825747930255312,age:>=24h,mcap:>=1m,liq:>=100k,0.7847222222222222,0.11805555555555555,0.8263888888888888,0.2323943661971831,0.8661971830985915,0.2323943661971831,0.8958333333333334,0.11805555555555555,False,,,,
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Jito Staked SOL,JitoSOL,60,60,1158539.1012898998,market_age:firstPool.createdAt,stats24h,1440,761533281.399318,761533281.399318,186908.0,50110.0,2087.9166666666665,2409.0,20.801162308011623,0.866715096167151,4251412.137913983,177142.17241308262,84.84159125751314,0.9542312021077585,0.9979644781480742,0.9087614570821014,0.0055827003779821815,0.00023261251574925755,0.0055827003779821815,0.00023261251574925755,-1.0431524436117676,-0.026743974582526555,-1.0406270212728925,348.0,0.1444582814445828,1.8783587577779968,0.00011399070644676636,age:>=24h,mcap:>=1m,liq:>=100k,0.8263888888888888,0.0763888888888889,0.7847222222222222,0.4791666666666667,0.9236111111111112,0.5902777777777778,0.9375,0.0763888888888889,False,,,,
J2rAJNrFUX5wMGMWbrQ6Q8KFHe1kz3GmK44aMR1Npump,THIS IS DONE RIGHT HELLO?,TOKENSHIT,60,60,60.16346421666666,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
J2rAJNrFUX5wMGMWbrQ6Q8KFHe1kz3GmK44aMR1Npump,THIS IS DONE RIGHT HELLO?,TOKENSHIT,60,60,60.16346421666666,market_age:firstPool.createdAt,stats1h,60,,,1.0,2.0,2.0,1.0,2.0,2.0,0.15073703624087292,0.15073703624087292,0.07536851812043646,0.9999994937495793,1.0,0.9999989874996711,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.4791666666666667,,0.6054852320675106,0.6878306878306878,0.6229946524064172,0.6229946524064172,,,False,,,,
J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,SPX6900 (Wormhole),SPX,60,60,1139898.0107399,market_age:firstPool.createdAt,stats5m,5,26513286.21737392,2011510.7748351425,69735.0,7.0,84.0,4.0,1.75,21.0,264.66924941776,3176.0309930131198,37.809892773965714,0.02649932740921279,0.5714285714285714,0.033568936379465134,0.0001315773461066603,0.0015789281532799238,9.982513945944754e-06,0.00011979016735133704,-0.38997857168317607,0.001434020707259013,0.13799180683032267,2.0,0.5,29.696675183949868,0.001387468823416007,age:>=24h,mcap:>=1m,liq:>=100k,0.1417910447761194,0.21641791044776118,0.15079365079365079,0.0423728813559322,0.07627118644067797,0.0423728813559322,0.8846153846153846,0.21641791044776118,False,,,,
J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,SPX6900 (Wormhole),SPX,60,60,1139898.0107399,market_age:firstPool.createdAt,stats1h,60,26513286.21737392,2011510.7748351425,69735.0,109.0,109.0,39.0,2.7948717948717947,2.7948717948717947,4643.055638512604,4643.055638512605,42.59684072029912,0.9465590782342619,0.7706422018348624,0.697648954135533,0.002308242986614444,0.002308242986614444,0.0001751218464752231,0.0001751218464752231,-0.08328683698085786,-0.0028679180349025623,0.21189010988150908,10.0,0.2564102564102564,0.3609738672228214,0.0021307772861410956,age:>=24h,mcap:>=1m,liq:>=100k,0.18115942028985507,0.16666666666666666,0.21323529411764705,0.7388059701492538,0.17164179104477612,0.39552238805970147,0.7279411764705882,0.18115942028985507,False,,,,
J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,SPX6900 (Wormhole),SPX,60,60,1139898.0107399,market_age:firstPool.createdAt,stats6h,360,26513286.21737392,2011510.7748351425,69735.0,1766.0,294.3333333333333,288.0,6.131944444444445,1.0219907407407407,186311.08353071162,31051.847255118606,105.49891479655244,0.5018737276164038,0.9807474518686297,0.32234536057742663,0.09262246360374636,0.015437077267291061,0.007027083779928557,0.0011711806299880927,-1.4598603044676655,-0.0014339795801307789,-0.6043758777409307,47.0,0.16319444444444445,0.15877585898747756,0.009621858244981536,age:>=24h,mcap:>=1m,liq:>=100k,0.3402777777777778,0.2986111111111111,0.3819444444444444,0.06338028169014084,0.7394366197183099,0.06338028169014084,0.6597222222222222,0.4097222222222222,False,,,,
J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,SPX6900 (Wormhole),SPX,60,60,1139898.0107399,market_age:firstPool.createdAt,stats24h,1440,26513286.21737392,2011510.7748351425,69735.0,8704.0,362.6666666666667,1026.0,8.483430799220272,0.3534762833008447,448738.1784894633,18697.424103727637,51.55539734483723,0.7254836867085463,0.9997702205882353,0.5689612234132165,0.22308514779208208,0.009295214491336754,0.01692503052282554,0.0007052096051177308,-2.3158406946540717,-0.02007197235802664,-1.626660212345312,135.0,0.13157894736842105,0.10503064140765705,0.0035387959385265034,age:>=24h,mcap:>=1m,liq:>=100k,0.4513888888888889,0.22916666666666666,0.3680555555555556,0.11805555555555555,0.9791666666666666,0.13194444444444445,0.7430555555555556,0.2569444444444444,False,,,,
J5fwRwFSCz9c32L19LXzNvM8BUZ6aiM9CivRnjPBpump,THATS CRAZY GOOD?,ALON,60,60,60.09799151666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,2.0,24.0,1.0,2.0,24.0,0.19099255325468817,2.291910639056258,0.09549627662734408,0.999999601592832,1.0,0.9999992031859812,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.5347826086956522,,0.6192660550458715,0.9166666666666666,0.5738636363636364,0.8920454545454546,,,False,,,,
J5fwRwFSCz9c32L19LXzNvM8BUZ6aiM9CivRnjPBpump,THATS CRAZY GOOD?,ALON,60,60,60.09799151666667,market_age:firstPool.createdAt,stats1h,60,,,1.0,2.0,2.0,1.0,2.0,2.0,0.19099255325468817,0.19099255325468817,0.09549627662734408,0.999999601592832,1.0,0.9999992031859812,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.4791666666666667,,0.6054852320675106,0.955026455026455,0.6229946524064172,0.9438502673796791,,,False,,,,
J5jeHqFiYRgeavEkmUsJAAzz9xVr6vXb3DA9hSzppump,ASTEROID OF FORTNITE,X-Ray,60,60,60.5648399,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
J5jeHqFiYRgeavEkmUsJAAzz9xVr6vXb3DA9hSzppump,ASTEROID OF FORTNITE,X-Ray,60,60,60.5648399,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
J5Vee5oFPxGZ166ir24zMGUbNeEFUGrBeMAcZaSRpump,JUST STARTED TRENDING,FLUFFY,60,60,60.18529348333333,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
J5Vee5oFPxGZ166ir24zMGUbNeEFUGrBeMAcZaSRpump,JUST STARTED TRENDING,FLUFFY,60,60,60.18529348333333,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
J61364SgdCVQZucQjnnwKq3FcdxeQdRv5Z83sCYipump,read its gonna be in fortnite,GIGA,60,60,60.17414485,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
J61364SgdCVQZucQjnnwKq3FcdxeQdRv5Z83sCYipump,read its gonna be in fortnite,GIGA,60,60,60.17414485,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
J6YRc2ARTpcXb6oYQfcBL91cgcJHRcNkxMF141MCpump,This is worth $1B,Garage,60,60,60.05605738333334,market_age:firstPool.createdAt,stats5m,5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
J6YRc2ARTpcXb6oYQfcBL91cgcJHRcNkxMF141MCpump,This is worth $1B,Garage,60,60,60.05605738333334,market_age:firstPool.createdAt,stats1h,60,,,2.0,3.0,3.0,2.0,1.5,1.5,0.0022590486616484245,0.0022590486616484245,0.0007530162205494749,0.6668513407370065,0.6666666666666667,0.9995845984125886,,,,,,,,1.0,0.5,,,age:60-120m,mcap:null,liq:null,0.7895833333333333,,0.24261603375527427,0.082010582010582,0.0962566844919786,0.28609625668449196,,,False,,,,
J8eGokE2FTbdbFXR7SfJCqPk9bewXNL6HLtwvxoqpump,fomo calls memes assets??,Asset,60,60,60.20803011666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
J8eGokE2FTbdbFXR7SfJCqPk9bewXNL6HLtwvxoqpump,fomo calls memes assets??,Asset,60,60,60.20803011666667,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
J8PSdNP3QewKq2Z1JJJFDMaqF7KcaiJhR7gbr5KZpump,Tung Tung Tung Sahur,TripleT,60,60,241189.6148399,market_age:firstPool.createdAt,stats5m,5,11756527.919441536,642782.4197768514,17519.0,47.0,564.0,25.0,1.88,22.56,8646.373555054823,103756.48266065787,183.9653947884005,0.640012925922313,0.9361702127659575,0.53477524138532,0.013451477963657595,0.16141773556389113,0.0007354529852947899,0.008825435823537479,1.8074676393013749,-0.017121333181143707,0.5567961624443449,9.0,0.36,1.3316954071209146,0.10368585140295256,age:>=24h,mcap:>=1m,liq:>=100k,0.4253731343283582,0.6940298507462687,0.1984126984126984,0.4152542372881356,0.652542372881356,0.4322033898305085,0.6230769230769231,0.6940298507462687,False,,,,
J8PSdNP3QewKq2Z1JJJFDMaqF7KcaiJhR7gbr5KZpump,Tung Tung Tung Sahur,TripleT,60,60,241189.6148399,market_age:firstPool.createdAt,stats1h,60,11756527.919441536,642782.4197768514,17519.0,395.0,395.0,150.0,2.6333333333333333,2.6333333333333333,59157.36320045337,59157.36320045337,149.76547645684397,0.9082233833064295,0.9569620253164557,0.9067014428782031,0.09203326254783145,0.09203326254783145,0.0050318736625144245,0.0050318736625144245,1.2982068371143085,-0.034236804564907276,1.3727394306834715,57.0,0.38,0.14015067208915094,0.04004568303494865,age:>=24h,mcap:>=1m,liq:>=100k,0.41304347826086957,0.5579710144927537,0.18382352941176472,0.6044776119402985,0.664179104477612,0.7388059701492538,0.4485294117647059,0.5289855072463768,False,,,,
J8PSdNP3QewKq2Z1JJJFDMaqF7KcaiJhR7gbr5KZpump,Tung Tung Tung Sahur,TripleT,60,60,241189.6148399,market_age:firstPool.createdAt,stats6h,360,11756527.919441536,642782.4197768514,17519.0,2530.0,421.6666666666667,693.0,3.6507936507936507,0.6084656084656085,492663.18031655444,82110.53005275907,194.7285297693891,0.9997215828082241,0.9035573122529644,0.8245397541107635,0.7664540366358924,0.1277423394393154,0.04190549996498942,0.006984249994164904,-0.9260653011245427,0.07426025362732777,2.4631215304404477,272.0,0.3924963924963925,0.012138757180854332,0.06632295351810368,age:>=24h,mcap:>=1m,liq:>=100k,0.4375,0.6597222222222222,0.2013888888888889,0.9788732394366197,0.2887323943661972,0.4859154929577465,0.22916666666666666,0.7986111111111112,False,,,,
J8PSdNP3QewKq2Z1JJJFDMaqF7KcaiJhR7gbr5KZpump,Tung Tung Tung Sahur,TripleT,60,60,241189.6148399,market_age:firstPool.createdAt,stats24h,1440,11756527.919441536,642782.4197768514,17519.0,7153.0,298.0416666666667,1498.0,4.775033377837116,0.1989597240765465,1115111.0026197718,46462.95844249049,155.8941706444529,0.9614169817441798,0.9196141479099679,0.7879475825464208,1.7348187634112553,0.07228411514213563,0.09485036826015059,0.003952098677506274,-7.8425989423569735,2.074229447066364,-3.768412598769433,518.0,0.34579439252336447,0.047078225973844895,0.015158947269116296,age:>=24h,mcap:>=1m,liq:>=100k,0.3958333333333333,0.6180555555555556,0.1736111111111111,0.5208333333333334,0.2152777777777778,0.24305555555555555,0.5208333333333334,0.6597222222222222,False,,,,
J9BeMLUUQk3pc17eZnv8D4MHZrEvZmrPiQiqvdjkpump,just send og 1 month HELLOOO,X-Ray,60,60,60.17689721666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
J9BeMLUUQk3pc17eZnv8D4MHZrEvZmrPiQiqvdjkpump,just send og 1 month HELLOOO,X-Ray,60,60,60.17689721666667,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
JAgqnPfwcBrMjo331UqPgRxocJ3nRUJm7zh27Tg9pump,read its gonna be in fortnite,GIGA,60,60,60.18705548333333,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
JAgqnPfwcBrMjo331UqPgRxocJ3nRUJm7zh27Tg9pump,read its gonna be in fortnite,GIGA,60,60,60.18705548333333,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
JBch1jGCeLZSdoGywLcxUQUtq3s53vzBF35kB3hLTiE4,SHITPUTE,SHITPUTE,60,60,65.83442313333333,market_age:firstPool.createdAt,stats5m,5,,,4.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
JBch1jGCeLZSdoGywLcxUQUtq3s53vzBF35kB3hLTiE4,SHITPUTE,SHITPUTE,60,60,65.83442313333333,market_age:firstPool.createdAt,stats1h,60,,,4.0,26.0,26.0,11.0,2.3636363636363638,2.3636363636363638,4203.682241994227,4203.682241994227,161.6800862305472,0.9845831160673578,0.7692307692307692,0.6060214846525233,,,,,-38.84369286309123,-20.0,,3.0,0.2727272727272727,,,age:60-120m,mcap:null,liq:null,0.9208333333333333,,0.9388185654008439,0.16666666666666666,0.14171122994652408,0.14171122994652408,,,False,,,,
JCocj3zYEBweHdbozHUx6p5kCZR9kwo7r2dwUiB6pump,Metasal followed this guy,its free,60,60,60.13508515,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
JCocj3zYEBweHdbozHUx6p5kCZR9kwo7r2dwUiB6pump,Metasal followed this guy,its free,60,60,60.13508515,market_age:firstPool.createdAt,stats1h,60,,,1.0,2.0,2.0,1.0,2.0,2.0,0.15081841923798198,0.15081841923798198,0.07540920961899099,0.9999994937495792,1.0,0.999998987499671,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.4791666666666667,,0.6054852320675106,0.5634920634920635,0.6229946524064172,0.5213903743315508,,,False,,,,
JDd9tSN6oe1CUUaXf7UxCPxJZfe6xYbPJM8Fm21npump,LAYOO correct name,ACTUALLY READ,60,60,60.698173233333335,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
JDd9tSN6oe1CUUaXf7UxCPxJZfe6xYbPJM8Fm21npump,LAYOO correct name,ACTUALLY READ,60,60,60.698173233333335,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
